,Unnamed: 0,place,time,pace,age,gender,location,state,divPlace,divTot
343,343,6373,107.32,10.732,29.0,M,Arlington VA,VA,1321.0,1457.0
344,344,4019,95.27,9.527,32.0,F,Windsor Mill MD,MD,879.0,2228.0
345,345,4465,92.13,9.213,60.0,M,Great Falls VA,VA,79.0,196.0
346,346,588,77.25,7.725,33.0,F,Washington DC,DC,137.0,2228.0
347,347,2848,83.6,8.36,56.0,M,Bethesda MD,MD,107.0,375.0
348,348,6120,104.15,10.415,53.0,M,Elkridge MD,MD,407.0,483.0
349,349,4832,97.92,9.792,29.0,F,Chesterfield VA,VA,1502.0,2782.0
350,350,866,79.98,7.997999999999998,53.0,F,Gaithersburg MD,MD,26.0,397.0
351,351,1058,72.47,7.247000000000001,42.0,M,Bethesda MD,MD,112.0,931.0
352,352,5810,101.5,10.15,49.0,F,Hoboken NJ,NJ,321.0,554.0
353,353,6933,119.18,11.918,38.0,M,University Park MD,MD,1051.0,1093.0
354,354,9064,121.68,12.168,36.0,F,Watertown MA,MA,1257.0,1367.0
355,355,4688,93.4,9.34,34.0,M,Washington DC,DC,1002.0,1490.0
356,356,6856,105.87,10.587,23.0,F,Boston MA,MA,767.0,974.0
357,357,1363,74.87,7.487,29.0,M,Brookline MA,MA,319.0,1457.0
358,358,7494,108.97,10.897,26.0,F,Arlington VA,VA,2266.0,2782.0
359,359,626,77.77,7.777,26.0,F,Rockville MD,MD,211.0,2782.0
360,360,1808,77.6,7.76,32.0,M,Clifton VA,VA,409.0,1490.0
361,361,5521,98.72,9.872,52.0,M,Winchester VA,VA,364.0,483.0
362,362,6678,105.0,10.5,50.0,F,McLean VA,VA,226.0,397.0
363,363,4585,92.75,9.275,26.0,M,Arlington VA,VA,993.0,1457.0
364,364,2530,89.47,8.947000000000003,26.0,F,Washington DC,DC,799.0,2782.0
365,365,6664,104.93,10.493,41.0,F,State College PA,PA,648.0,974.0
366,366,1179,73.38,7.337999999999999,34.0,M,Arlington VA,VA,285.0,1490.0
367,367,4444,96.7,9.67,38.0,F,Arlington VA,VA,589.0,1367.0
368,368,4378,96.42,9.642,23.0,F,Northport NY,NY,555.0,974.0
369,369,489,76.08,7.608,52.0,F,Silver Spring MD,MD,13.0,397.0
370,370,41,63.25,6.325,28.0,F,Alexandria VA,VA,21.0,2782.0
371,371,2114,87.75,8.775,29.0,F,Washington DC,DC,674.0,2782.0
372,372,8177,113.52,11.352,26.0,F,Washington DC,DC,2418.0,2782.0
373,373,3815,88.55,8.855,49.0,M,Annapolis MD,MD,334.0,648.0
374,374,3672,87.77,8.777000000000001,58.0,M,Radnor PA,PA,143.0,375.0
375,375,6955,119.72,11.972,62.0,M,Potomac MD,MD,182.0,196.0
376,376,5520,98.72,9.872,36.0,M,Washington DC,DC,847.0,1093.0
377,377,7118,107.18,10.718,41.0,F,Purcellville VA,VA,695.0,974.0
378,378,2932,84.15,8.415,38.0,M,Weatherly PA,PA,438.0,1093.0
379,379,970,80.9,8.09,24.0,F,Arlington VA,VA,134.0,974.0
380,380,7110,130.63,13.063,73.0,M,Accokeek MD,MD,20.0,21.0
381,381,2143,87.83,8.783,26.0,F,New York NY,NY,682.0,2782.0
382,382,3663,94.0,9.4,24.0,F,Arlington VA,VA,481.0,974.0
383,383,8995,120.77,12.077,71.0,F,Rockville MD,MD,7.0,8.0
384,384,3840,88.65,8.865,30.0,M,Washington DC,DC,847.0,1490.0
385,385,3983,89.38,8.937999999999997,56.0,M,Manchester NH,NH,166.0,375.0
386,386,5987,102.27,10.227,28.0,F,Arlington VA,VA,1825.0,2782.0
387,387,6562,104.53,10.453,38.0,F,Halethorpe MD,MD,885.0,1367.0
388,388,1877,77.95,7.795,27.0,M,Arlington VA,VA,446.0,1457.0
389,389,8737,117.85,11.785,44.0,F,Arlington VA,VA,864.0,974.0
390,390,2436,81.2,8.12,19.0,M,Washington DC,DC,31.0,66.0
391,391,2375,80.8,8.08,26.0,M,Bethesda MD,MD,568.0,1457.0
392,392,8104,113.0,11.3,27.0,F,Washington DC,DC,2403.0,2782.0
393,393,1190,82.55,8.255,43.0,F,Camden NJ,NJ,117.0,974.0
394,394,2560,81.93,8.193,27.0,M,Baltimore MD,MD,606.0,1457.0
395,395,5758,100.67,10.067,37.0,M,Arlington VA,VA,876.0,1093.0
396,396,3714,94.2,9.42,26.0,F,Charlottesville VA,VA,1136.0,2782.0
397,397,5153,96.3,9.63,29.0,M,Washington DC,DC,1102.0,1457.0
398,398,5811,101.05,10.105,47.0,M,Arlington VA,VA,517.0,648.0
399,399,2444,81.23,8.123,40.0,M,McLean VA,VA,313.0,931.0
400,400,3696,94.13,9.413,35.0,F,Washington DC,DC,498.0,1367.0
401,401,3058,84.78,8.478,46.0,M,New York NY,NY,261.0,648.0
402,402,8577,116.45,11.645,26.0,F,Washington DC,DC,2529.0,2782.0
403,403,7642,109.92,10.992,43.0,F,Burke VA,VA,748.0,974.0
404,404,8398,115.08,11.508,52.0,F,Centreville VA,VA,339.0,397.0
405,405,4763,97.68,9.768,25.0,F,New York NY,NY,1486.0,2782.0
406,406,6118,104.13,10.413,27.0,M,Washington DC,DC,1279.0,1457.0
407,407,5709,101.1,10.11,22.0,F,Silver Spring MD,MD,681.0,974.0
408,408,185,61.35,6.135,41.0,M,Dunkirk MD,MD,12.0,931.0
409,409,8338,114.6,11.46,46.0,F,Fairfax VA,VA,462.0,554.0
410,410,9219,124.35,12.435,32.0,F,Falls Church VA,VA,2088.0,2228.0
411,411,5902,101.95,10.195,38.0,M,Centreville VA,VA,900.0,1093.0
412,412,5153,99.05,9.905,28.0,F,McDonald PA,PA,1596.0,2782.0
413,413,5900,101.87,10.187,49.0,F,Newark DE,DE,328.0,554.0
414,414,4462,96.78,9.678,30.0,F,Houma LA,LA,983.0,2228.0
415,415,664,78.15,7.815,43.0,F,Brooklyn NY,NY,58.0,974.0
416,416,974,80.93,8.093,32.0,F,Washington DC,DC,218.0,2228.0
417,417,5086,95.82,9.582,38.0,M,Jacksonville Beac FL,FL,783.0,1093.0
418,418,4280,96.1,9.61,49.0,F,Alexandria VA,VA,224.0,554.0
419,419,6389,103.9,10.39,32.0,F,Baltimore MD,MD,1428.0,2228.0
420,420,7175,140.23,14.023,65.0,M,Germantown MD,MD,78.0,79.0
421,421,1303,83.37,8.337,30.0,F,Washington DC,DC,295.0,2228.0
422,422,3750,94.33,9.433,32.0,F,New York NY,NY,811.0,2228.0
423,423,2363,80.73,8.073,33.0,M,Arlington VA,VA,513.0,1490.0
424,424,5685,100.08,10.008,38.0,M,Arlington VA,VA,868.0,1093.0
425,425,6695,112.53,11.253,52.0,M,Kensington MD,MD,460.0,483.0
426,426,1408,75.2,7.52,33.0,M,Alexandria VA,VA,341.0,1490.0
427,427,8193,113.68,11.368,31.0,F,Baltimore MD,MD,1858.0,2228.0
428,428,6638,104.85,10.485,55.0,F,Frederick MD,MD,124.0,236.0
429,429,7315,107.98,10.798,30.0,F,Charlottesville VA,VA,1637.0,2228.0
430,430,8242,114.02,11.402,57.0,F,Alexandria VA,VA,173.0,236.0
431,431,1196,73.5,7.35,53.0,M,Alexandria VA,VA,60.0,483.0
432,432,6247,105.7,10.57,38.0,M,Springfield VA,VA,951.0,1093.0
433,433,1678,85.65,8.565,36.0,F,North Wales PA,PA,213.0,1367.0
434,434,1733,77.18,7.718,45.0,M,Arlington VA,VA,151.0,648.0
435,435,6028,102.42,10.242,41.0,F,Arlington VA,VA,574.0,974.0
436,436,5004,98.52,9.852,24.0,F,Alexandria VA,VA,610.0,974.0
437,437,860,70.73,7.073,43.0,M,Boston MA,MA,90.0,931.0
438,438,758,79.13,7.9129999999999985,51.0,F,New York NY,NY,21.0,397.0
439,439,7983,112.15,11.215,32.0,F,Washington Dc DC,DC,1799.0,2228.0
440,440,685,69.02,6.902,46.0,M,Washington DC,DC,46.0,648.0
441,441,4846,94.4,9.44,21.0,M,Ellicott City MD,MD,248.0,347.0
442,442,1064,81.58,8.158,43.0,F,Rockville MD,MD,98.0,974.0
443,443,2858,90.9,9.09,28.0,F,Washington DC,DC,901.0,2782.0
444,444,4355,91.52,9.152,46.0,M,Bowie MD,MD,383.0,648.0
445,445,6973,120.25,12.025,41.0,M,Reston VA,VA,908.0,931.0
446,446,6041,103.25,10.325,35.0,M,Adelphi MD,MD,927.0,1093.0
447,447,9323,126.83,12.683,41.0,F,Bowie MD,MD,928.0,974.0
448,448,2039,78.87,7.887,40.0,M,Dunkirk MD,MD,257.0,931.0
449,449,1154,73.23,7.322999999999999,24.0,M,Washington DC,DC,77.0,347.0
450,450,8695,117.5,11.75,49.0,F,Falls Church VA,VA,483.0,554.0
451,451,98,66.9,6.69,31.0,F,Logan UT,UT,25.0,2228.0
452,452,6100,103.9,10.39,33.0,M,Horsham PA,PA,1290.0,1490.0
453,453,2805,83.38,8.338,33.0,M,Alexandria VA,VA,622.0,1490.0
454,454,893,71.03,7.103,37.0,M,Brooklyn NY,NY,118.0,1093.0
455,455,3642,93.93,9.393,24.0,F,Hershey PA,PA,477.0,974.0
456,456,2330,88.62,8.862,35.0,F,Springfield VA,VA,294.0,1367.0
457,457,9063,121.68,12.168,52.0,F,Bethesda MD,MD,367.0,397.0
458,458,2751,90.42,9.042,55.0,F,Ellicott City MD,MD,41.0,236.0
459,459,9566,133.45,13.345,41.0,F,Vienna VA,VA,955.0,974.0
460,460,2669,82.63,8.263,50.0,M,Presto PA,PA,166.0,483.0
461,461,635,77.83,7.782999999999999,25.0,F,Washington DC,DC,213.0,2782.0
462,462,32,53.65,5.365,26.0,M,Blacksburg VA,VA,16.0,1457.0
463,463,75,65.77,6.577000000000001,29.0,F,Philadelphia PA,PA,35.0,2782.0
464,464,4295,91.13,9.113,27.0,M,Arlington VA,VA,935.0,1457.0
465,465,8254,114.08,11.408,34.0,F,Washington DC,DC,1872.0,2228.0
466,466,4590,97.2,9.72,40.0,F,Alexandria VA,VA,433.0,974.0
467,467,2684,82.73,8.273,53.0,M,N Bellmore NY,NY,168.0,483.0
468,468,645,77.93,7.792999999999998,33.0,F,Germantown MD,MD,151.0,2228.0
469,469,4167,95.78,9.578,41.0,F,Alexandria VA,VA,391.0,974.0
470,470,392,74.93,7.4929999999999986,33.0,F,Alexandria VA,VA,86.0,2228.0
471,471,8524,115.93,11.593,32.0,F,Alexandria VA,VA,1933.0,2228.0
472,472,4531,97.0,9.7,45.0,F,Manassas VA,VA,233.0,554.0
473,473,6534,109.42,10.942,41.0,M,Silver Spring MD,MD,851.0,931.0
474,474,1937,78.27,7.827000000000001,41.0,M,Annandale VA,VA,241.0,931.0
475,475,3950,89.22,8.922,60.0,M,Silver Spring MD,MD,69.0,196.0
476,476,7013,106.58,10.658,27.0,F,Westiminster MD,MD,2135.0,2782.0
477,477,7171,138.7,13.87,46.0,M,Silver Spring MD,MD,646.0,648.0
478,478,9430,129.12,12.912,46.0,F,Bordentown NJ,NJ,529.0,554.0
479,479,4187,95.85,9.585,29.0,F,Severna Park MD,MD,1286.0,2782.0
480,480,5311,99.67,9.967,31.0,F,Alexandria VA,VA,1188.0,2228.0
481,481,2556,81.92,8.192,34.0,M,Washington DC,DC,570.0,1490.0
482,482,6775,105.4,10.54,47.0,F,Burke VA,VA,376.0,554.0
483,483,8375,114.98,11.498,28.0,F,Baltimore MD,MD,2473.0,2782.0
484,484,2482,89.25,8.925,21.0,F,Baltimore MD,MD,315.0,974.0
485,485,1065,81.62,8.162,45.0,F,Washington DC,DC,52.0,554.0
486,486,3120,85.03,8.503,39.0,M,Arlington VA,VA,474.0,1093.0
487,487,31,53.62,5.362,33.0,M,Philadelphia PA,PA,8.0,1490.0
488,488,7232,107.68,10.768,26.0,F,Woodbridge VA,VA,2198.0,2782.0
489,489,2205,79.75,7.975,53.0,M,Falls Church VA,VA,133.0,483.0
490,490,374,65.1,6.51,43.0,M,Pasadena MD,MD,34.0,931.0
491,491,8241,114.02,11.402,27.0,F,Westminster MD,MD,2436.0,2782.0
492,492,4814,94.22,9.422,57.0,M,Ipswich MA,MA,217.0,375.0
493,493,2701,82.83,8.283,23.0,M,Baltimore MD,MD,153.0,347.0
494,494,6558,109.83,10.983,37.0,M,Montgomery Villag MD,MD,1002.0,1093.0
495,495,359,74.45,7.445,29.0,F,Arlington VA,VA,124.0,2782.0
496,496,7131,131.87,13.187,47.0,M,Chagrin Falls OH,OH,643.0,648.0
497,497,1301,83.35,8.335,29.0,F,Arlington VA,VA,420.0,2782.0
498,498,6709,105.12,10.512,33.0,F,Sterling VA,VA,1495.0,2228.0
499,499,907,71.18,7.1179999999999986,37.0,M,Alexandria VA,VA,123.0,1093.0
500,500,1910,86.82,8.682,32.0,F,Bethesda MD,MD,424.0,2228.0
501,501,4112,95.62,9.562,38.0,F,Vienna VA,VA,554.0,1367.0
502,502,3615,93.85,9.385,33.0,F,Brooklyn NY,NY,782.0,2228.0
503,503,3701,94.15,9.415,53.0,F,Daytona Beach FL,FL,121.0,397.0
504,504,563,76.97,7.697,24.0,F,Washington DC,DC,81.0,974.0
505,505,8727,117.73,11.773,32.0,F,Baltimore MD,MD,1977.0,2228.0
506,506,6604,111.03,11.103,14.0,M,Herndon VA,VA,63.0,66.0
507,507,6756,105.33,10.533,51.0,F,Urbana MD,MD,235.0,397.0
508,508,5230,99.35,9.935,27.0,F,Washington DC,DC,1616.0,2782.0
509,509,1551,84.98,8.498,29.0,F,Washington DC,DC,498.0,2782.0
510,510,7157,107.33,10.733,37.0,F,Washington DC,DC,971.0,1367.0
511,511,475,75.95,7.595,25.0,F,Great Falls VA,VA,162.0,2782.0
512,512,134,59.85,5.985,30.0,M,Boston MA,MA,43.0,1490.0
513,513,4752,97.67,9.767,25.0,F,Washington DC,DC,1482.0,2782.0
514,514,4568,97.12,9.712,27.0,F,Baltimore MD,MD,1411.0,2782.0
515,515,3076,84.85,8.485,32.0,M,Springfield VA,VA,680.0,1490.0
516,516,3409,93.15,9.315,27.0,F,Conshohocken PA,PA,1061.0,2782.0
517,517,1701,85.83,8.583,30.0,F,Washington DC,DC,379.0,2228.0
518,518,5502,98.62,9.862,43.0,M,Washington DC,DC,716.0,931.0
519,519,3273,92.6,9.26,27.0,F,Crofton MD,MD,1031.0,2782.0
520,520,6411,103.98,10.398,39.0,F,Wilmington DE,DE,866.0,1367.0
521,521,4438,96.68,9.668,40.0,F,Woodbridge VA,VA,413.0,974.0
522,522,5717,100.35,10.035,53.0,M,Bethel Park PA,PA,374.0,483.0
523,523,2105,79.17,7.917000000000002,61.0,M,Washington DC,DC,28.0,196.0
524,524,6365,107.2,10.72,39.0,M,Arlington VA,VA,977.0,1093.0
525,525,8030,112.47,11.247,44.0,F,Manassas VA,VA,787.0,974.0
526,526,5999,102.32,10.232,29.0,F,Washington DC,DC,1831.0,2782.0
527,527,5249,99.42,9.942,43.0,F,Catonsville MD,MD,502.0,974.0
528,528,8504,115.77,11.577,23.0,F,Washington DC,DC,896.0,974.0
529,529,9104,122.42,12.242,49.0,F,Bowie MD,MD,506.0,554.0
530,530,2750,90.42,9.042,16.0,F,Washington DC,DC,30.0,83.0
531,531,482,66.75,6.675,45.0,M,Montgomery Villag MD,MD,34.0,648.0
532,532,5516,98.7,9.87,49.0,M,Riva MD,MD,480.0,648.0
533,533,4552,92.55,9.255,44.0,M,Woodbridge VA,VA,600.0,931.0
534,534,1921,78.22,7.822,30.0,M,Ashburn VA,VA,433.0,1490.0
535,535,709,69.3,6.93,35.0,M,Falls Church VA,VA,97.0,1093.0
536,536,6069,103.52,10.352,53.0,M,Monrovia MD,MD,401.0,483.0
537,537,9371,127.95,12.795,49.0,F,Pembroke Pines FL,FL,524.0,554.0
538,538,2846,83.6,8.36,43.0,M,Vienna VA,VA,366.0,931.0
539,539,2996,91.47,9.147,28.0,F,Mercersburg PA,PA,945.0,2782.0
540,540,6519,109.2,10.92,54.0,M,Cockeysville MD,MD,443.0,483.0
541,541,8465,115.52,11.552,40.0,F,Rockville MD,MD,829.0,974.0
542,542,3512,93.52,9.352,32.0,F,Arlington VA,VA,768.0,2228.0
543,543,5386,97.73,9.773,51.0,M,Woodstock MD,MD,356.0,483.0
544,544,3230,85.57,8.557,24.0,M,Fort Washington MD,MD,178.0,347.0
545,545,1890,78.0,7.8,52.0,M,Newport News VA,VA,112.0,483.0
546,546,9120,122.6,12.26,28.0,F,Alexandria VA,VA,2655.0,2782.0
547,547,6212,105.22,10.522,27.0,M,Frederick MD,MD,1299.0,1457.0
548,548,2012,87.33,8.732999999999999,34.0,F,Washington DC,DC,446.0,2228.0
549,549,4807,97.82,9.782,42.0,F,Mount Airy MD,MD,452.0,974.0
550,550,7067,106.88,10.688,28.0,F,Washington DC,DC,2153.0,2782.0
551,551,2177,87.97,8.797,27.0,F,Washington DC,DC,693.0,2782.0
552,552,181,61.2,6.12,22.0,M,Washington DC,DC,13.0,347.0
553,553,7646,109.92,10.992,32.0,F,Chevy Chase MD,MD,1714.0,2228.0
554,554,5424,100.1,10.01,34.0,F,Ellicott City MD,MD,1207.0,2228.0
555,555,6262,105.9,10.59,57.0,M,Philadelphia PA,PA,309.0,375.0
556,556,1540,75.92,7.592,40.0,M,Clifton VA,VA,183.0,931.0
557,557,813,70.28,7.028,28.0,M,Washington DC,DC,200.0,1457.0
558,558,6248,103.32,10.332,35.0,F,Washington DC,DC,844.0,1367.0
559,559,6380,103.87,10.387,70.0,F,Arlington VA,VA,4.0,8.0
560,560,3523,93.57,9.357,42.0,F,Arlington VA,VA,329.0,974.0
561,561,2174,79.57,7.957000000000002,41.0,M,Washington DC,DC,272.0,931.0
562,562,5593,99.38,9.938,49.0,M,Glen Echo MD,MD,485.0,648.0
563,563,4774,97.7,9.77,27.0,F,Washington DC,DC,1488.0,2782.0
564,564,7652,109.95,10.995,34.0,F,New York NY,NY,1716.0,2228.0
565,565,4198,95.88,9.588,24.0,F,Washington DC,DC,533.0,974.0
566,566,3952,89.23,8.923,34.0,M,Washington DC,DC,864.0,1490.0
567,567,3344,92.85,9.285,17.0,F,McLean VA,VA,40.0,83.0
568,568,4592,92.8,9.28,28.0,M,Washington DC,DC,995.0,1457.0
569,569,8471,115.53,11.553,32.0,F,Silver Spring MD,MD,1920.0,2228.0
570,570,2591,82.17,8.217,31.0,M,Alexandria VA,VA,575.0,1490.0
571,571,6842,115.98,11.598,25.0,M,Alexandria DC,DC,1404.0,1457.0
572,572,4121,90.15,9.015,34.0,M,Takoma Park MD,MD,903.0,1490.0
573,573,1544,75.93,7.593,44.0,M,Lorton VA,VA,184.0,931.0
574,574,6342,103.73,10.373,46.0,F,Baltimore MD,MD,348.0,554.0
575,575,1397,84.07,8.407,24.0,F,Alrington VA,VA,182.0,974.0
576,576,3725,94.23,9.423,36.0,F,Edgewood MD,MD,502.0,1367.0
577,577,6675,112.18,11.218,62.0,M,Potomac MD,MD,168.0,196.0
578,578,6581,104.63,10.463,28.0,F,Arlington VA,VA,2015.0,2782.0
579,579,4860,98.03,9.803,30.0,F,Fairfax VA,VA,1081.0,2228.0
580,580,5692,100.15,10.015,48.0,M,Oakton VA,VA,502.0,648.0
581,581,8317,114.42,11.442,30.0,F,Washington DC,DC,1890.0,2228.0
582,582,3377,93.0,9.3,23.0,F,Washington DC,DC,445.0,974.0
583,583,577,67.88,6.7879999999999985,30.0,M,Washington DC,DC,162.0,1490.0
584,584,2554,89.58,8.958,24.0,F,Washington DC,DC,322.0,974.0
585,585,6786,114.65,11.465,28.0,M,Silver Spring MD,MD,1393.0,1457.0
586,586,1257,74.0,7.4,40.0,M,Arlington VA,VA,137.0,931.0
587,587,1435,84.28,8.427999999999999,43.0,F,Baltimore MD,MD,138.0,974.0
588,588,8529,115.97,11.597,25.0,F,Baltimore MD,MD,2519.0,2782.0
589,589,4386,96.47,9.647,29.0,F,Washington DC,DC,1364.0,2782.0
590,590,1849,86.5,8.65,43.0,F,Tampa FL,FL,177.0,974.0
591,591,3969,89.32,8.932,41.0,M,Ashburn VA,VA,503.0,931.0
592,592,5515,100.45,10.045,31.0,F,Takoma Park MD,MD,1225.0,2228.0
593,593,3455,93.27,9.327,32.0,F,Arlington VA,VA,751.0,2228.0
594,594,6366,103.82,10.382,58.0,F,Tully NY,NY,118.0,236.0
595,595,3399,93.12,9.312,53.0,F,Parkton MD,MD,109.0,397.0
596,596,643,77.9,7.79,31.0,F,Arlington VA,VA,150.0,2228.0
597,597,891,80.28,8.027999999999999,30.0,F,Charlotte NC,NC,204.0,2228.0
598,598,6202,105.05,10.505,65.0,M,Wrightsville Beac NC,NC,44.0,79.0
599,599,163,69.75,6.975,28.0,F,Washington DC,DC,64.0,2782.0
600,600,6100,102.72,10.272,32.0,F,New York NY,NY,1349.0,2228.0
601,601,7969,112.05,11.205,32.0,F,Silver Spring MD,MD,1792.0,2228.0
602,602,2408,80.97,8.097000000000001,37.0,M,Santa Clara CA,CA,349.0,1093.0
603,603,9588,134.78,13.478,32.0,F,Astoria NY,NY,2191.0,2228.0
604,604,8731,117.78,11.778,35.0,F,Bethesda MD,MD,1205.0,1367.0
605,605,8716,117.63,11.763,34.0,F,Hampstead MD,MD,1974.0,2228.0
606,606,5722,100.38,10.038,39.0,M,Brielle NJ,NJ,871.0,1093.0
607,607,6429,108.03,10.803,54.0,M,Washington DC,DC,432.0,483.0
608,608,8324,114.48,11.448,27.0,F,Arlington VA,VA,2458.0,2782.0
609,609,1740,77.23,7.723,27.0,M,Washington DC,DC,419.0,1457.0
610,610,8058,112.72,11.272,30.0,F,Arlington VA,VA,1815.0,2228.0
611,611,5647,99.83,9.983,37.0,M,Falls Church VA,VA,863.0,1093.0
612,612,1504,84.62,8.462,36.0,F,Pittsburgh PA,PA,194.0,1367.0
613,613,1597,85.23,8.523,29.0,F,Centreville VA,VA,515.0,2782.0
614,614,4466,96.8,9.68,33.0,F,Washington DC,DC,984.0,2228.0
615,615,6619,111.3,11.13,63.0,M,South Riding VA,VA,164.0,196.0
616,616,9618,136.1,13.61,63.0,F,Leesburg VA,VA,89.0,93.0
617,617,5549,98.98,9.898,31.0,M,Germantown MD,MD,1187.0,1490.0
618,618,3027,91.63,9.163,22.0,F,Elkridge MD,MD,393.0,974.0
619,619,936,71.43,7.143,51.0,M,Woodbridge VA,VA,51.0,483.0
620,620,6694,105.07,10.507,38.0,F,Piscataway NJ,NJ,908.0,1367.0
621,621,3467,86.82,8.682,43.0,M,Alexandria VA,VA,442.0,931.0
622,622,1603,85.3,8.53,29.0,F,Montgomery Villag MD,MD,517.0,2782.0
623,623,2225,79.87,7.987,25.0,M,Arlington VA,VA,531.0,1457.0
624,624,5296,97.18,9.718,32.0,M,Washington DC,DC,1130.0,1490.0
625,625,2931,91.17,9.117,52.0,F,Atlanta GA,GA,95.0,397.0
626,626,4172,90.48,9.048,47.0,M,Kensington MD,MD,366.0,648.0
627,627,3155,92.08,9.208,28.0,F,Albany NY,NY,993.0,2782.0
628,628,723,78.78,7.877999999999999,51.0,F,Elkton MD,MD,20.0,397.0
629,629,8096,112.95,11.295,32.0,F,Wilmington DE,DE,1827.0,2228.0
630,630,6781,105.43,10.543,34.0,F,Ny NY,NY,1512.0,2228.0
631,631,6043,103.27,10.327,51.0,M,Alexandria VA,VA,396.0,483.0
632,632,5119,96.03,9.603,48.0,M,Silver Spring MD,MD,450.0,648.0
633,633,6306,103.57,10.357,26.0,F,Arlington VA,VA,1923.0,2782.0
634,634,169,70.1,7.01,26.0,F,Norfolk VA,VA,67.0,2782.0
635,635,5146,96.22,9.622,31.0,M,Vienna VA,VA,1097.0,1490.0
636,636,1594,76.27,7.627000000000002,25.0,M,Washington DC,DC,383.0,1457.0
637,637,9381,128.13,12.813,48.0,F,Waldorf MD,MD,525.0,554.0
638,638,4037,95.32,9.532,51.0,F,Alexandria VA,VA,131.0,397.0
639,639,3688,94.1,9.41,22.0,F,Owings Mills MD,MD,485.0,974.0
640,640,7538,109.2,10.92,26.0,F,Alexandria VA,VA,2275.0,2782.0
641,641,4913,94.8,9.48,28.0,M,Highland MD,MD,1058.0,1457.0
642,642,7996,112.2,11.22,23.0,F,Washington DC,DC,867.0,974.0
643,643,3289,85.85,8.585,29.0,M,Washington DC,DC,734.0,1457.0
644,644,5708,101.1,10.11,36.0,F,Alexandria VA,VA,770.0,1367.0
645,645,9531,131.98,13.198,60.0,F,W Newton MA,MA,84.0,93.0
646,646,501,67.02,6.702000000000001,26.0,M,Alexandria VA,VA,130.0,1457.0
647,647,6840,105.77,10.577,30.0,F,Hampstead MD,MD,1525.0,2228.0
648,648,3959,95.1,9.51,26.0,F,Washington DC,DC,1220.0,2782.0
649,649,8141,113.25,11.325,30.0,F,Washington DC,DC,1844.0,2228.0
650,650,3807,94.55,9.455,37.0,F,Vienna VA,VA,514.0,1367.0
651,651,6529,104.45,10.445,25.0,F,Baltimore MD,MD,1991.0,2782.0
652,652,5889,101.85,10.185,56.0,M,Austin TX,TX,288.0,375.0
653,653,6385,107.52,10.752,38.0,M,Washington DC,DC,982.0,1093.0
654,654,2045,87.48,8.748,25.0,F,Arlington VA,VA,657.0,2782.0
655,655,1549,75.95,7.595,59.0,M,Arlington VA,VA,52.0,375.0
656,656,3153,85.2,8.52,31.0,M,Washington DC,DC,700.0,1490.0
657,657,2375,88.8,8.88,27.0,F,Arlington VA,VA,748.0,2782.0
658,658,5032,98.62,9.862,43.0,F,Dedham MA,MA,486.0,974.0
659,659,6914,106.12,10.612,30.0,F,Bethesda MD,MD,1540.0,2228.0
660,660,6047,103.32,10.332,27.0,M,Washington DC,DC,1265.0,1457.0
661,661,5800,101.47,10.147,32.0,F,New York NY,NY,1290.0,2228.0
662,662,949,71.57,7.157,36.0,M,Arlington VA,VA,130.0,1093.0
663,663,2946,91.23,9.123,33.0,F,New York NY,NY,645.0,2228.0
664,664,5799,100.95,10.095,48.0,M,Washington DC,DC,513.0,648.0
665,665,2368,88.78,8.878,27.0,F,Arlington VA,VA,746.0,2782.0
666,666,7665,110.02,11.002,23.0,F,Washington DC,DC,834.0,974.0
667,667,3243,85.65,8.565,39.0,M,Huntingtown MD,MD,488.0,1093.0
668,668,6000,102.92,10.292,30.0,M,Charlottesville VA,VA,1274.0,1490.0
669,669,3722,94.23,9.423,28.0,F,Odenton MD,MD,1139.0,2782.0
670,670,5294,99.6,9.96,40.0,F,"Washington, Dc DC",DC,508.0,974.0
671,671,1297,83.3,8.33,38.0,F,New Market MD,MD,162.0,1367.0
672,672,6266,103.42,10.342,23.0,F,Fairfax VA,VA,732.0,974.0
673,673,1374,83.83,8.383,40.0,F,South Riding VA,VA,134.0,974.0
674,674,962,80.77,8.077,35.0,F,Bristow VA,VA,115.0,1367.0
675,675,6825,115.62,11.562,49.0,M,Alexandria VA,VA,611.0,648.0
676,676,5887,101.83,10.183,29.0,M,Leesburg VA,VA,1237.0,1457.0
677,677,2006,78.67,7.867000000000001,24.0,M,Arlington VA,VA,122.0,347.0
678,678,4844,94.38,9.438,32.0,M,Centreville VA,VA,1037.0,1490.0
679,679,4495,92.27,9.227,40.0,M,McLean VA,VA,590.0,931.0
680,680,5320,99.7,9.97,27.0,F,Alexandria VA,VA,1640.0,2782.0
681,681,5448,100.17,10.017,29.0,F,Washington DC,DC,1683.0,2782.0
682,682,2336,80.53,8.052999999999999,57.0,M,Laytonsville MD,MD,82.0,375.0
683,683,1181,82.5,8.25,24.0,F,Bayonne NJ,NJ,160.0,974.0
684,684,2508,89.38,8.937999999999997,34.0,F,Alexandria VA,VA,555.0,2228.0
685,685,1023,81.33,8.133,36.0,F,Annapolis MD,MD,126.0,1367.0
686,686,6270,106.02,10.602,26.0,M,Annandale VA,VA,1310.0,1457.0
687,687,6919,118.73,11.873,31.0,M,Brooklyn NY,NY,1440.0,1490.0
