age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,target
49,services,married,secondary,0,245,1,1,6,may,5.3,1,-1,0,unknown,no
40,management,married,secondary,0,8486,0,0,6,may,4.33,3,-1,0,unknown,no
38,blue-collar,married,secondary,0,20,1,0,6,may,6.7,1,-1,0,unknown,no
58,services,married,secondary,0,1667,1,1,6,may,1.42,1,-1,0,unknown,no
32,unemployed,married,secondary,0,10,1,0,6,may,8.35,4,-1,0,unknown,no
56,management,married,tertiary,0,830,1,1,6,may,20.02,1,-1,0,unknown,yes
60,retired,divorced,secondary,0,545,1,0,6,may,17.17,1,-1,0,unknown,yes
37,technician,married,tertiary,0,8730,1,0,6,may,2.48,1,-1,0,unknown,no
46,technician,divorced,tertiary,0,477,1,0,6,may,1.9,1,-1,0,unknown,no
27,admin.,married,secondary,0,4,1,0,6,may,4.05,1,-1,0,unknown,no
43,blue-collar,married,secondary,0,1205,1,0,6,may,12.82,2,-1,0,unknown,no
32,technician,single,secondary,0,0,1,1,6,may,2.25,3,-1,0,unknown,no
40,admin.,single,secondary,0,263,1,0,6,may,3.85,1,-1,0,unknown,no
38,admin.,married,secondary,0,1,0,0,6,may,1.27,1,-1,0,unknown,no
34,blue-collar,married,secondary,0,283,0,1,6,may,3.32,1,-1,0,unknown,no
47,blue-collar,married,primary,0,206,1,0,6,may,2.53,1,-1,0,unknown,no
42,housemaid,married,primary,0,17,1,0,6,may,2.07,1,-1,0,unknown,no
48,technician,married,secondary,0,141,1,1,6,may,7.07,1,-1,0,unknown,no
29,self-employed,single,tertiary,0,16,1,0,6,may,0.72,1,-1,0,unknown,no
50,services,married,secondary,0,206,1,0,6,may,2.57,1,-1,0,unknown,no
50,management,married,tertiary,0,0,0,0,6,may,5.43,1,-1,0,unknown,no
58,retired,married,tertiary,0,0,0,0,6,may,6.55,1,-1,0,unknown,no
46,blue-collar,divorced,primary,0,1927,1,0,6,may,4.02,3,-1,0,unknown,no
38,technician,married,secondary,0,284,1,0,6,may,8.05,1,-1,0,unknown,no
46,blue-collar,married,secondary,0,1660,1,0,6,may,4.32,1,-1,0,unknown,no
32,services,single,secondary,0,406,1,0,6,may,3.78,1,-1,0,unknown,no
51,blue-collar,married,primary,0,230,1,0,6,may,11.22,1,-1,0,unknown,no
39,admin.,single,secondary,0,-25,1,0,6,may,9.6,1,-1,0,unknown,no
48,admin.,married,secondary,0,182,1,0,6,may,3,2,-1,0,unknown,no
36,entrepreneur,married,tertiary,0,1169,1,0,6,may,2.8,2,-1,0,unknown,no
34,admin.,divorced,secondary,0,67,1,0,6,may,1.5,1,-1,0,unknown,no
40,technician,married,secondary,0,77,0,0,6,may,8.42,1,-1,0,unknown,no
43,unemployed,married,secondary,0,0,1,0,6,may,4.08,1,-1,0,unknown,no
52,blue-collar,divorced,primary,0,55,1,1,6,may,3.1,1,-1,0,unknown,no
33,technician,married,secondary,1,72,1,0,6,may,10.38,1,-1,0,unknown,no
49,management,single,tertiary,0,163,1,0,6,may,8.27,3,-1,0,unknown,no
32,management,single,tertiary,0,151,1,0,6,may,1.97,1,-1,0,unknown,no
39,admin.,single,secondary,0,113,1,0,6,may,5.7,1,-1,0,unknown,no
40,blue-collar,married,secondary,0,0,1,0,6,may,3.75,1,-1,0,unknown,no
38,technician,single,tertiary,0,9,1,0,6,may,3.08,3,-1,0,unknown,no
43,management,married,secondary,0,375,1,0,6,may,3.27,2,-1,0,unknown,no
39,services,married,secondary,0,1142,1,0,6,may,4.6,1,-1,0,unknown,no
54,blue-collar,married,primary,0,2102,1,0,6,may,1.27,1,-1,0,unknown,no
38,technician,single,tertiary,0,4325,1,0,6,may,1.45,1,-1,0,unknown,no
40,blue-collar,married,secondary,0,217,1,0,6,may,3.25,1,-1,0,unknown,no
55,admin.,married,secondary,0,131,1,0,6,may,12.4,1,-1,0,unknown,no
42,management,married,tertiary,0,1680,1,0,6,may,12.75,1,-1,0,unknown,no
39,blue-collar,married,secondary,0,0,1,0,6,may,4.37,1,-1,0,unknown,no
40,blue-collar,married,primary,0,46,1,0,6,may,1.98,1,-1,0,unknown,no
32,blue-collar,married,secondary,0,320,1,0,6,may,3.3,2,-1,0,unknown,no
55,admin.,married,secondary,0,183,1,0,6,may,2.5,1,-1,0,unknown,no
45,blue-collar,married,secondary,0,39,0,0,6,may,4.02,1,-1,0,unknown,no
35,management,single,tertiary,0,560,1,0,6,may,3.02,1,-1,0,unknown,no
58,technician,divorced,secondary,0,469,0,0,6,may,3.27,1,-1,0,unknown,no
35,admin.,married,secondary,0,530,1,0,6,may,2.48,1,-1,0,unknown,no
49,services,married,primary,0,61,1,0,6,may,4.1,1,-1,0,unknown,no
34,technician,single,tertiary,0,242,1,0,6,may,1.87,1,-1,0,unknown,no
36,blue-collar,married,secondary,0,139,1,0,6,may,5.15,2,-1,0,unknown,no
24,self-employed,single,secondary,0,0,1,0,6,may,4.63,1,-1,0,unknown,no
34,technician,married,secondary,0,367,1,0,6,may,2.33,1,-1,0,unknown,no
51,admin.,divorced,secondary,0,228,1,0,6,may,2.27,1,-1,0,unknown,no
32,services,single,secondary,0,310,1,0,6,may,2.4,1,-1,0,unknown,no
50,technician,married,secondary,0,797,1,0,6,may,5.9,1,-1,0,unknown,no
40,services,married,secondary,0,71,0,0,6,may,1.32,1,-1,0,unknown,no
37,management,married,tertiary,0,231,1,1,6,may,7.52,2,-1,0,unknown,no
34,blue-collar,married,secondary,0,270,1,1,6,may,2.65,1,-1,0,unknown,no
44,blue-collar,married,secondary,0,274,1,1,6,may,6.82,1,-1,0,unknown,no
40,admin.,single,secondary,0,-109,1,1,6,may,2.83,1,-1,0,unknown,no
37,technician,married,secondary,0,1,1,0,6,may,10.13,1,-1,0,unknown,yes
33,blue-collar,single,secondary,1,-60,0,0,6,may,4.05,1,-1,0,unknown,no
35,blue-collar,married,secondary,0,89,1,0,6,may,2.42,2,-1,0,unknown,no
58,blue-collar,divorced,secondary,0,-11,0,0,6,may,1.87,1,-1,0,unknown,no
39,blue-collar,married,primary,0,0,1,0,6,may,4.37,2,-1,0,unknown,no
43,blue-collar,married,secondary,0,-509,1,0,6,may,2.07,1,-1,0,unknown,no
39,unemployed,married,primary,0,408,1,0,6,may,0.88,1,-1,0,unknown,no
36,services,single,primary,0,58,1,0,6,may,2.23,1,-1,0,unknown,no
57,retired,single,secondary,0,1640,0,1,6,may,3.4,4,-1,0,unknown,no
36,admin.,single,secondary,0,20,1,0,6,may,3.1,1,-1,0,unknown,no
50,blue-collar,married,primary,0,71,1,0,6,may,11.3,1,-1,0,unknown,no
55,blue-collar,married,secondary,0,52,1,0,6,may,3.03,1,-1,0,unknown,no
44,self-employed,married,tertiary,0,292,1,0,6,may,2.7,1,-1,0,unknown,no
44,services,divorced,secondary,0,424,1,0,6,may,0.45,1,-1,0,unknown,no
39,housemaid,single,primary,0,109,1,0,6,may,11.65,3,-1,0,unknown,no
39,blue-collar,married,secondary,0,983,1,0,6,may,1.62,1,-1,0,unknown,no
34,admin.,married,secondary,0,869,0,0,6,may,27.95,1,-1,0,unknown,yes
40,blue-collar,married,primary,0,668,1,0,6,may,4.72,2,-1,0,unknown,no
50,management,married,tertiary,0,964,1,0,6,may,5.38,1,-1,0,unknown,no
31,management,single,secondary,0,301,1,0,6,may,1.37,1,-1,0,unknown,no
37,admin.,single,secondary,0,140,1,0,6,may,5.17,1,-1,0,unknown,no
39,management,single,secondary,0,1877,1,0,6,may,3.08,1,-1,0,unknown,no
51,blue-collar,married,primary,0,1127,1,0,6,may,0.78,1,-1,0,unknown,no
41,technician,married,secondary,0,871,1,0,6,may,2.42,1,-1,0,unknown,no
41,technician,married,secondary,0,767,1,1,6,may,3.4,1,-1,0,unknown,no
43,blue-collar,married,secondary,0,0,0,0,6,may,3.12,1,-1,0,unknown,no
30,services,single,secondary,0,209,1,0,6,may,0.5,2,-1,0,unknown,no
54,management,divorced,primary,0,0,0,0,6,may,7.87,1,-1,0,unknown,no
43,blue-collar,divorced,secondary,0,110,1,1,6,may,7.47,1,-1,0,unknown,no
59,management,divorced,tertiary,0,-76,1,1,6,may,4.4,1,-1,0,unknown,no
40,blue-collar,married,primary,0,-66,1,0,6,may,4.8,1,-1,0,unknown,no
32,technician,married,secondary,0,0,1,0,6,may,2.93,2,-1,0,unknown,no
29,blue-collar,married,secondary,0,1,1,0,6,may,3.58,1,-1,0,unknown,no
36,blue-collar,married,secondary,0,0,1,0,6,may,5.62,1,-1,0,unknown,no
55,unemployed,married,tertiary,0,5345,0,0,6,may,4.63,1,-1,0,unknown,no
30,blue-collar,divorced,secondary,0,-209,1,0,6,may,3.13,2,-1,0,unknown,no
39,admin.,single,secondary,0,0,1,0,6,may,2.9,2,-1,0,unknown,no
39,blue-collar,divorced,secondary,0,42,1,0,6,may,3.77,2,-1,0,unknown,no
50,blue-collar,divorced,secondary,0,41,1,0,6,may,3.17,1,-1,0,unknown,no
44,blue-collar,married,secondary,0,-99,1,0,6,may,1.85,2,-1,0,unknown,no
37,technician,single,secondary,0,17,1,0,6,may,2.73,1,-1,0,unknown,no
46,admin.,married,primary,0,276,1,1,6,may,2.62,2,-1,0,unknown,no
37,management,single,tertiary,0,230,1,1,6,may,6.23,1,-1,0,unknown,no
29,blue-collar,married,secondary,0,9,1,0,6,may,5.82,1,-1,0,unknown,no
41,blue-collar,married,secondary,0,946,1,0,6,may,5.42,1,-1,0,unknown,no
45,blue-collar,married,primary,0,1297,1,0,6,may,3.88,2,-1,0,unknown,no
57,retired,divorced,secondary,0,-331,1,0,6,may,8.85,1,-1,0,unknown,no
48,blue-collar,single,secondary,0,44,1,0,6,may,2.55,1,-1,0,unknown,no
60,retired,married,secondary,1,15,0,0,6,may,1.33,1,-1,0,unknown,no
26,admin.,single,secondary,0,712,1,0,6,may,3.87,1,-1,0,unknown,no
58,retired,married,secondary,0,5435,1,0,6,may,1.97,1,-1,0,unknown,no
34,admin.,married,secondary,0,507,1,0,6,may,3.17,1,-1,0,unknown,no
55,unemployed,divorced,secondary,0,387,1,0,6,may,15.3,1,-1,0,unknown,yes
41,blue-collar,married,primary,0,0,1,1,6,may,3.97,1,-1,0,unknown,no
50,management,divorced,secondary,0,1716,1,0,6,may,1.37,1,-1,0,unknown,no
49,entrepreneur,married,secondary,0,167,1,1,6,may,3.3,3,-1,0,unknown,no
44,blue-collar,married,primary,0,148,1,0,6,may,3.52,1,-1,0,unknown,no
31,technician,married,secondary,0,17,1,1,6,may,2,1,-1,0,unknown,no
34,blue-collar,single,tertiary,0,1011,1,0,6,may,2.27,1,-1,0,unknown,no
42,management,married,tertiary,0,744,0,0,6,may,2.62,1,-1,0,unknown,no
52,admin.,married,secondary,0,484,1,0,6,may,2.13,1,-1,0,unknown,no
29,management,single,tertiary,0,0,1,0,6,may,3.52,1,-1,0,unknown,no
53,retired,married,primary,0,136,1,0,6,may,4.45,2,-1,0,unknown,no
43,blue-collar,married,secondary,0,1335,1,0,6,may,6.18,2,-1,0,unknown,no
38,management,married,secondary,0,517,1,0,6,may,4.8,2,-1,0,unknown,no
46,management,married,tertiary,0,459,1,0,6,may,3.68,1,-1,0,unknown,no
30,admin.,divorced,secondary,0,83,1,1,6,may,5.17,1,-1,0,unknown,no
44,blue-collar,married,primary,0,213,0,0,6,may,2.63,1,-1,0,unknown,no
31,housemaid,married,primary,0,203,1,0,6,may,10.07,3,-1,0,unknown,no
42,services,single,secondary,0,518,1,0,6,may,3.3,1,-1,0,unknown,no
40,management,single,tertiary,0,3877,1,0,6,may,2.42,1,-1,0,unknown,no
52,admin.,married,secondary,0,1236,1,0,6,may,4.12,1,-1,0,unknown,no
45,blue-collar,divorced,secondary,0,756,1,0,6,may,2.98,2,-1,0,unknown,no
48,blue-collar,married,secondary,0,157,1,0,6,may,1.22,1,-1,0,unknown,no
45,blue-collar,married,primary,0,-66,1,0,6,may,4.38,2,-1,0,unknown,no
34,blue-collar,married,primary,0,-144,1,0,6,may,1.32,2,-1,0,unknown,no
46,blue-collar,married,secondary,0,71,1,0,6,may,6.93,1,-1,0,unknown,no
49,services,divorced,secondary,0,505,1,0,6,may,2.7,1,-1,0,unknown,no
50,technician,married,primary,0,249,1,0,6,may,2.15,1,-1,0,unknown,no
34,admin.,single,secondary,0,0,1,0,6,may,2.5,1,-1,0,unknown,no
40,unemployed,single,secondary,0,11,1,0,6,may,0.72,1,-1,0,unknown,no
36,admin.,married,secondary,0,639,1,0,6,may,3.18,1,-1,0,unknown,no
45,blue-collar,married,secondary,0,82,1,0,6,may,4.17,1,-1,0,unknown,no
36,self-employed,married,tertiary,0,107,1,0,6,may,2.43,1,-1,0,unknown,no
56,services,married,secondary,0,473,1,0,6,may,6.93,1,-1,0,unknown,no
42,services,divorced,secondary,0,372,1,1,6,may,2.02,2,-1,0,unknown,no
30,admin.,married,secondary,0,46,1,0,6,may,1.9,2,-1,0,unknown,no
30,student,single,tertiary,0,34,1,0,6,may,4.82,1,-1,0,unknown,no
33,blue-collar,married,secondary,0,-10,1,0,6,may,2.05,1,-1,0,unknown,no
36,admin.,married,secondary,0,-106,1,0,6,may,2.17,2,-1,0,unknown,no
39,services,divorced,primary,0,471,1,0,6,may,2.68,2,-1,0,unknown,no
56,admin.,divorced,secondary,0,778,1,0,6,may,2.48,2,-1,0,unknown,no
42,technician,married,secondary,0,315,1,0,6,may,4.32,2,-1,0,unknown,no
52,blue-collar,married,secondary,0,3165,0,0,6,may,0.43,1,-1,0,unknown,no
36,admin.,divorced,secondary,0,131,1,0,6,may,2.55,1,-1,0,unknown,no
35,entrepreneur,married,secondary,1,204,1,0,6,may,7.07,2,-1,0,unknown,no
47,technician,married,secondary,0,83,1,0,6,may,2.98,2,-1,0,unknown,no
59,services,divorced,secondary,0,0,1,1,6,may,1.62,1,-1,0,unknown,no
57,blue-collar,married,primary,0,5431,1,1,6,may,6.38,1,-1,0,unknown,no
46,unemployed,married,secondary,0,-125,1,0,6,may,0.38,1,-1,0,unknown,no
34,blue-collar,married,secondary,0,0,0,0,6,may,3.25,1,-1,0,unknown,no
28,services,single,secondary,0,5090,1,0,6,may,21.62,3,-1,0,unknown,yes
56,blue-collar,married,secondary,0,1602,1,0,6,may,7.12,1,-1,0,unknown,no
41,blue-collar,single,primary,1,-137,1,1,6,may,3.15,1,-1,0,unknown,no
54,services,married,secondary,0,193,0,0,6,may,2.98,1,-1,0,unknown,no
61,retired,married,secondary,0,195,1,1,6,may,2.98,1,-1,0,unknown,no
53,entrepreneur,married,secondary,0,288,0,0,6,may,1.15,1,-1,0,unknown,no
47,technician,married,secondary,0,19,1,0,6,may,1.75,2,-1,0,unknown,no
53,blue-collar,married,primary,0,25,1,0,6,may,4.43,3,-1,0,unknown,no
46,services,married,secondary,0,216,1,0,6,may,8.73,2,-1,0,unknown,no
39,blue-collar,divorced,primary,0,190,1,1,6,may,1.6,2,-1,0,unknown,no
56,technician,divorced,secondary,0,99,1,0,6,may,2.58,2,-1,0,unknown,no
55,services,divorced,primary,0,2298,1,0,6,may,2.7,2,-1,0,unknown,no
44,management,married,tertiary,0,17,1,0,6,may,5.87,2,-1,0,unknown,no
37,technician,married,primary,0,0,1,0,6,may,1.27,4,-1,0,unknown,no
35,blue-collar,married,primary,0,0,1,0,6,may,2.57,2,-1,0,unknown,no
55,blue-collar,married,secondary,0,840,1,0,6,may,5.17,2,-1,0,unknown,no
37,services,married,secondary,0,358,1,0,6,may,6.5,3,-1,0,unknown,no
30,technician,single,secondary,0,0,1,0,6,may,6.15,1,-1,0,unknown,no
37,blue-collar,married,primary,0,-325,1,1,6,may,1.87,2,-1,0,unknown,no
36,technician,single,secondary,0,-15,1,0,6,may,5.68,3,-1,0,unknown,no
38,technician,married,secondary,0,581,1,0,6,may,1.32,1,-1,0,unknown,no
41,admin.,divorced,primary,0,4070,1,0,6,may,2.33,2,-1,0,unknown,no
48,retired,married,secondary,0,74,0,1,6,may,5.25,1,-1,0,unknown,no
55,services,divorced,secondary,0,141,1,0,6,may,4.37,2,-1,0,unknown,no
28,services,divorced,secondary,0,89,0,0,6,may,2.9,2,-1,0,unknown,no
54,services,married,secondary,1,0,1,0,6,may,2.3,3,-1,0,unknown,no
30,blue-collar,married,secondary,0,450,0,0,6,may,8.77,2,-1,0,unknown,no
48,technician,married,tertiary,0,310,0,0,6,may,2.25,1,-1,0,unknown,no
31,self-employed,married,secondary,0,0,1,0,6,may,0.6,5,-1,0,unknown,no
38,blue-collar,married,secondary,0,384,1,0,6,may,31.77,3,-1,0,unknown,no
37,blue-collar,married,secondary,0,395,1,0,6,may,3.65,2,-1,0,unknown,no
56,blue-collar,married,primary,0,5,1,1,6,may,6.78,2,-1,0,unknown,no
51,blue-collar,married,secondary,0,50,1,1,6,may,2.02,1,-1,0,unknown,no
39,blue-collar,married,secondary,0,285,1,1,6,may,3.48,1,-1,0,unknown,no
51,blue-collar,married,primary,0,653,1,1,6,may,3.47,1,-1,0,unknown,no
43,self-employed,married,secondary,0,918,1,0,6,may,3.22,1,-1,0,unknown,no
32,services,married,secondary,0,243,1,1,6,may,2.4,1,-1,0,unknown,no
29,technician,single,tertiary,0,405,1,0,6,may,1.08,1,-1,0,unknown,no
48,management,divorced,tertiary,0,1328,1,0,6,may,5.65,1,-1,0,unknown,no
55,services,married,primary,0,255,1,0,6,may,4.75,1,-1,0,unknown,no
53,blue-collar,married,secondary,0,3397,1,0,6,may,3.85,1,-1,0,unknown,no
39,management,married,tertiary,0,2877,1,0,6,may,4.63,1,-1,0,unknown,no
31,blue-collar,single,tertiary,0,60,1,1,6,may,6.48,1,-1,0,unknown,no
39,blue-collar,married,primary,0,2226,1,0,6,may,2.63,1,-1,0,unknown,no
40,blue-collar,married,primary,0,2880,1,0,6,may,2.42,2,-1,0,unknown,no
48,technician,married,secondary,0,147,0,0,6,may,2.37,3,-1,0,unknown,no
33,technician,divorced,secondary,0,7,1,1,6,may,1.45,1,-1,0,unknown,no
40,technician,married,secondary,0,109,1,0,6,may,2.45,2,-1,0,unknown,no
59,retired,married,primary,0,-119,1,0,6,may,4.82,1,-1,0,unknown,no
30,technician,married,secondary,0,484,1,0,6,may,11.72,1,-1,0,unknown,yes
31,management,single,tertiary,0,1852,1,0,6,may,2.83,3,-1,0,unknown,no
35,unemployed,married,secondary,0,533,1,0,6,may,13.37,1,-1,0,unknown,no
54,technician,divorced,secondary,0,21,1,0,6,may,6.35,2,-1,0,unknown,no
32,technician,married,secondary,0,90,1,1,6,may,0.95,2,-1,0,unknown,no
32,admin.,single,tertiary,0,395,1,0,6,may,4.02,3,-1,0,unknown,no
42,blue-collar,married,primary,0,15,1,0,6,may,3.83,1,-1,0,unknown,no
33,services,married,tertiary,0,85,0,0,6,may,4.37,3,-1,0,unknown,no
52,entrepreneur,married,tertiary,0,-184,1,1,6,may,6.53,2,-1,0,unknown,no
52,services,married,secondary,0,660,0,0,6,may,3.35,2,-1,0,unknown,no
52,blue-collar,divorced,primary,1,-183,1,0,6,may,2.42,1,-1,0,unknown,no
30,unemployed,divorced,secondary,0,1144,1,0,6,may,4.2,1,-1,0,unknown,no
44,services,divorced,secondary,0,1,1,0,6,may,3.92,4,-1,0,unknown,no
35,admin.,married,secondary,0,69,1,1,6,may,3.92,2,-1,0,unknown,no
55,management,single,secondary,0,220,1,0,6,may,5.47,2,-1,0,unknown,no
33,blue-collar,married,primary,0,332,1,0,6,may,1.93,2,-1,0,unknown,no
37,blue-collar,single,secondary,0,240,1,0,6,may,4.1,1,-1,0,unknown,no
42,technician,single,secondary,0,0,1,0,6,may,4.88,1,-1,0,unknown,no
43,unemployed,married,secondary,0,0,1,0,6,may,0.62,2,-1,0,unknown,no
38,entrepreneur,married,tertiary,0,898,1,0,6,may,2.2,2,-1,0,unknown,no
37,technician,married,secondary,0,123,1,1,6,may,8.83,2,-1,0,unknown,no
31,student,single,secondary,0,252,1,0,6,may,2.92,3,-1,0,unknown,no
41,management,married,tertiary,0,65,1,0,6,may,8.73,2,-1,0,unknown,no
41,technician,married,secondary,0,-366,1,1,6,may,0.48,3,-1,0,unknown,no
29,student,single,secondary,0,209,1,0,6,may,5.18,2,-1,0,unknown,no
38,admin.,single,secondary,0,221,1,0,6,may,3.52,2,-1,0,unknown,no
44,self-employed,divorced,tertiary,0,4,1,0,6,may,5.2,3,-1,0,unknown,no
39,admin.,married,secondary,0,104,1,0,6,may,6.87,1,-1,0,unknown,no
28,technician,single,secondary,0,312,1,0,6,may,6.53,1,-1,0,unknown,no
33,blue-collar,married,secondary,0,-349,1,0,6,may,3.18,1,-1,0,unknown,no
40,blue-collar,married,primary,0,-322,1,1,6,may,2.4,1,-1,0,unknown,no
29,admin.,married,secondary,0,-150,1,0,6,may,5.47,1,-1,0,unknown,no
32,admin.,married,tertiary,0,281,1,0,6,may,3.77,1,-1,0,unknown,no
45,services,married,secondary,0,1259,1,0,6,may,8.45,1,-1,0,unknown,no
33,admin.,single,secondary,0,101,1,0,6,may,6.53,1,-1,0,unknown,no
34,blue-collar,married,secondary,0,848,1,0,6,may,11.4,2,-1,0,unknown,no
41,blue-collar,married,secondary,0,140,1,0,6,may,5.18,3,-1,0,unknown,no
35,admin.,single,secondary,0,148,1,0,6,may,2.13,2,-1,0,unknown,no
40,technician,single,secondary,0,200,1,0,6,may,5.37,2,-1,0,unknown,no
60,self-employed,married,primary,0,46,1,0,6,may,3.37,4,-1,0,unknown,no
47,services,divorced,secondary,0,201,1,0,6,may,1.53,2,-1,0,unknown,no
46,blue-collar,married,primary,0,530,1,0,6,may,12.32,3,-1,0,unknown,no
31,blue-collar,single,secondary,0,0,1,0,6,may,4.55,2,-1,0,unknown,no
49,self-employed,married,secondary,0,1,1,0,6,may,4.33,3,-1,0,unknown,no
29,blue-collar,married,secondary,0,43,1,0,6,may,4.47,2,-1,0,unknown,no
31,management,single,tertiary,0,-173,1,0,6,may,6.6,2,-1,0,unknown,no
38,management,married,tertiary,0,389,1,0,6,may,4.37,1,-1,0,unknown,no
37,blue-collar,married,primary,0,215,1,1,6,may,5.13,3,-1,0,unknown,no
35,technician,married,secondary,0,-131,1,0,6,may,7.78,2,-1,0,unknown,no
31,management,single,secondary,0,783,1,0,6,may,5.33,1,-1,0,unknown,no
41,admin.,married,secondary,0,0,1,0,6,may,2.67,3,-1,0,unknown,no
40,services,divorced,secondary,0,105,1,0,6,may,3.15,2,-1,0,unknown,no
29,admin.,married,secondary,0,182,1,1,6,may,7.95,1,-1,0,unknown,no
49,admin.,married,secondary,0,82,1,0,6,may,5.17,1,-1,0,unknown,no
42,management,married,tertiary,0,0,1,0,6,may,1.08,3,-1,0,unknown,no
54,services,married,secondary,0,510,1,0,6,may,3.27,2,-1,0,unknown,no
40,management,single,tertiary,0,242,1,0,6,may,3.68,2,-1,0,unknown,no
53,admin.,married,secondary,0,244,1,1,6,may,3.28,2,-1,0,unknown,no
49,management,married,tertiary,0,92,1,0,6,may,3.68,2,-1,0,unknown,no
40,blue-collar,married,primary,1,0,1,0,6,may,1.07,2,-1,0,unknown,no
29,student,single,secondary,0,948,1,0,6,may,1.25,2,-1,0,unknown,no
36,blue-collar,married,primary,0,23,1,0,6,may,6.67,2,-1,0,unknown,no
37,technician,married,secondary,0,710,1,0,6,may,6.3,3,-1,0,unknown,no
39,services,married,secondary,0,1205,1,0,6,may,1.97,2,-1,0,unknown,no
36,technician,married,secondary,0,368,1,1,6,may,26.62,2,-1,0,unknown,yes
44,entrepreneur,married,tertiary,0,1631,1,0,6,may,5.77,2,-1,0,unknown,no
40,admin.,married,secondary,0,6,1,0,6,may,1,3,-1,0,unknown,no
49,blue-collar,married,secondary,0,26,1,0,6,may,4.6,2,-1,0,unknown,no
57,management,married,tertiary,0,2142,1,0,6,may,4.18,3,-1,0,unknown,no
24,services,single,secondary,0,77,1,1,6,may,6.5,2,-1,0,unknown,no
33,admin.,married,secondary,0,21,0,0,6,may,3.15,3,-1,0,unknown,no
43,services,divorced,secondary,0,0,1,0,6,may,2.08,2,-1,0,unknown,no
43,admin.,single,secondary,0,-497,1,0,6,may,3.9,2,-1,0,unknown,no
40,blue-collar,divorced,primary,0,369,0,0,6,may,1.32,2,-1,0,unknown,no
35,technician,single,tertiary,0,226,1,1,6,may,4.72,3,-1,0,unknown,no
47,technician,married,secondary,0,503,1,0,6,may,1.82,2,-1,0,unknown,no
33,blue-collar,married,secondary,0,372,1,0,6,may,2.2,2,-1,0,unknown,no
31,admin.,married,secondary,0,0,1,1,6,may,2.4,2,-1,0,unknown,no
40,blue-collar,divorced,secondary,0,0,1,0,6,may,2.02,2,-1,0,unknown,no
36,entrepreneur,married,tertiary,0,125,1,0,6,may,1.58,3,-1,0,unknown,no
56,retired,divorced,primary,0,4,1,0,6,may,0.52,3,-1,0,unknown,no
41,admin.,divorced,secondary,0,322,1,0,6,may,1.45,4,-1,0,unknown,no
53,retired,married,secondary,0,303,1,0,6,may,9.88,2,-1,0,unknown,no
39,blue-collar,married,secondary,0,607,1,0,6,may,1.65,2,-1,0,unknown,no
44,blue-collar,divorced,secondary,0,579,1,0,6,may,3.3,2,-1,0,unknown,no
